index,short_doc,full_doc,category_gold
groups/talk.politics.misc/178968,9b3a7d1b-3ce2-4ec6-9eb8-de4e7266db07.png,9b3a7d1b-3ce2-4ec6-9eb8-de4e7266db07-full,talk_politics_misc
groups/talk.politics.misc/178436,1d0b4c5b-41f2-43c0-8564-86bc02de7158.png,1d0b4c5b-41f2-43c0-8564-86bc02de7158-full,talk_politics_misc
groups/talk.politics.misc/178307,37e4a3f5-033b-4d18-adc6-02c845c28a75.png,37e4a3f5-033b-4d18-adc6-02c845c28a75-full,talk_politics_misc
groups/talk.politics.misc/178544,d4ec0bc4-0a77-40c2-b58c-edd98b07ba45.png,d4ec0bc4-0a77-40c2-b58c-edd98b07ba45-full,talk_politics_misc
groups/talk.politics.misc/176845,664f91a0-5804-4e22-94b3-dfcdc4064c00.png,664f91a0-5804-4e22-94b3-dfcdc4064c00-full,talk_politics_misc
groups/talk.politics.misc/178696,dd7fbbbf-1b42-4daa-afed-4a2d38bf727d.png,dd7fbbbf-1b42-4daa-afed-4a2d38bf727d-full,talk_politics_misc
groups/talk.politics.misc/176887,fbbb7da0-5d46-40bb-bae9-d0589ef4990f.png,fbbb7da0-5d46-40bb-bae9-d0589ef4990f-full,talk_politics_misc
groups/talk.politics.misc/179009,cd0165a0-f00c-4276-9e00-d81497e97cd6.png,cd0165a0-f00c-4276-9e00-d81497e97cd6-full,talk_politics_misc
groups/talk.politics.misc/178983,02c1646c-564a-4c92-945d-9301a1a49cbc.png,02c1646c-564a-4c92-945d-9301a1a49cbc-full,talk_politics_misc
groups/talk.politics.misc/178642,ea119268-5205-4969-bf04-d72f142d16fa.png,ea119268-5205-4969-bf04-d72f142d16fa-full,talk_politics_misc
groups/talk.politics.misc/178401,abb4ca31-ce0f-47a4-98a5-08036fcffd39.png,abb4ca31-ce0f-47a4-98a5-08036fcffd39-full,talk_politics_misc
groups/talk.politics.misc/176893,cf68c5e2-9358-449c-a284-24b3c2d67bf8.png,cf68c5e2-9358-449c-a284-24b3c2d67bf8-full,talk_politics_misc
groups/talk.politics.misc/178761,8bd9c4fd-c46b-43a7-9742-7f9eb6b0ff9f.png,8bd9c4fd-c46b-43a7-9742-7f9eb6b0ff9f-full,talk_politics_misc
groups/talk.politics.misc/178431,0e4eb369-fdf7-477a-906a-2f77ffbf14aa.png,0e4eb369-fdf7-477a-906a-2f77ffbf14aa-full,talk_politics_misc
groups/talk.politics.misc/178796,88f8a27a-8610-46ce-a964-a01e7aab5ee3.png,88f8a27a-8610-46ce-a964-a01e7aab5ee3-full,talk_politics_misc
groups/talk.politics.misc/179078,7623dd92-0f64-4631-b744-1213c18ce87a.png,7623dd92-0f64-4631-b744-1213c18ce87a-full,talk_politics_misc
groups/talk.politics.misc/178830,d2210739-e474-4243-a836-996a7a0c7e78.png,d2210739-e474-4243-a836-996a7a0c7e78-full,talk_politics_misc
groups/talk.politics.misc/178442,33732409-9b3f-4e5f-92ad-ee8312334ce5.png,33732409-9b3f-4e5f-92ad-ee8312334ce5-full,talk_politics_misc
groups/talk.politics.misc/179013,79b249d9-0035-4fdd-8026-00eec79b5a7d.png,79b249d9-0035-4fdd-8026-00eec79b5a7d-full,talk_politics_misc
groups/talk.politics.misc/176961,85a73ba2-9856-45c8-b5d2-486f5558105b.png,85a73ba2-9856-45c8-b5d2-486f5558105b-full,talk_politics_misc
groups/talk.politics.misc/178812,a5cf709c-2477-4951-aafa-89b81d611d4a.png,a5cf709c-2477-4951-aafa-89b81d611d4a-full,talk_politics_misc
groups/talk.politics.misc/179059,8d94b7f1-20d0-449d-a704-123ff29e4ae0.png,8d94b7f1-20d0-449d-a704-123ff29e4ae0-full,talk_politics_misc
groups/talk.politics.misc/178398,0f04cfd4-f8d7-4c58-9110-3eb9f95538dd.png,0f04cfd4-f8d7-4c58-9110-3eb9f95538dd-full,talk_politics_misc
groups/talk.politics.misc/179088,36018cac-1f60-448d-b7fb-4cbe4bb2977f.png,36018cac-1f60-448d-b7fb-4cbe4bb2977f-full,talk_politics_misc
groups/talk.politics.misc/178845,91e1cec4-520b-4723-8419-ac8c33b4678a.png,91e1cec4-520b-4723-8419-ac8c33b4678a-full,talk_politics_misc
groups/talk.politics.misc/176857,d8bcd741-f392-4809-9fcd-76993ed1cf19.png,d8bcd741-f392-4809-9fcd-76993ed1cf19-full,talk_politics_misc
groups/talk.politics.misc/178797,cf6ccc99-a8b4-454e-a489-a959148be653.png,cf6ccc99-a8b4-454e-a489-a959148be653-full,talk_politics_misc
groups/talk.politics.misc/177007,e128ac49-d4e0-41dc-81f4-a202c36ff576.png,e128ac49-d4e0-41dc-81f4-a202c36ff576-full,talk_politics_misc
groups/talk.politics.misc/176933,c59898ab-8a6e-4e01-820f-810bcd305701.png,c59898ab-8a6e-4e01-820f-810bcd305701-full,talk_politics_misc
groups/talk.politics.misc/178562,cbb41942-84fa-413f-950b-79557ba19e67.png,cbb41942-84fa-413f-950b-79557ba19e67-full,talk_politics_misc
groups/talk.politics.misc/178595,e03aa2f7-65bd-45aa-9f63-18fdcfee977f.png,e03aa2f7-65bd-45aa-9f63-18fdcfee977f-full,talk_politics_misc
groups/talk.politics.misc/178394,93ab1fe7-9db1-4da4-9a8a-a01b6195969e.png,93ab1fe7-9db1-4da4-9a8a-a01b6195969e-full,talk_politics_misc
groups/talk.politics.misc/178910,f64d4c26-e864-4665-a295-b6533aacfd43.png,f64d4c26-e864-4665-a295-b6533aacfd43-full,talk_politics_misc
groups/talk.politics.misc/178554,ac15f5dc-f285-4cf0-8e9f-1c0969b6ed57.png,ac15f5dc-f285-4cf0-8e9f-1c0969b6ed57-full,talk_politics_misc
groups/talk.politics.misc/179049,67ddc257-d698-4e4a-95de-7affd7946150.png,67ddc257-d698-4e4a-95de-7affd7946150-full,talk_politics_misc
groups/talk.politics.misc/178569,42996ff4-9853-4225-86fa-1f85930e8344.png,42996ff4-9853-4225-86fa-1f85930e8344-full,talk_politics_misc
groups/talk.politics.misc/178958,6f48c273-9867-4e7f-9e8a-f39a785fb29c.png,6f48c273-9867-4e7f-9e8a-f39a785fb29c-full,talk_politics_misc
groups/talk.politics.misc/178598,e2f7b1d7-85cd-4900-8423-be418cd0198a.png,e2f7b1d7-85cd-4900-8423-be418cd0198a-full,talk_politics_misc
groups/talk.politics.misc/176959,cd0a878a-bf96-45a7-a5db-cc0d2cca1452.png,cd0a878a-bf96-45a7-a5db-cc0d2cca1452-full,talk_politics_misc
groups/talk.politics.misc/178839,c56f3503-817e-4f13-bf4a-7ee45b1b34a9.png,c56f3503-817e-4f13-bf4a-7ee45b1b34a9-full,talk_politics_misc
groups/talk.politics.misc/178624,9ce2989e-1e26-4f17-b555-251bd2d8e011.png,9ce2989e-1e26-4f17-b555-251bd2d8e011-full,talk_politics_misc
groups/talk.politics.misc/178437,ef06f6cb-66a7-448e-a539-2afcd2912760.png,ef06f6cb-66a7-448e-a539-2afcd2912760-full,talk_politics_misc
groups/talk.politics.misc/178838,15274d6f-7926-41db-85c2-d51cabe58a33.png,15274d6f-7926-41db-85c2-d51cabe58a33-full,talk_politics_misc
groups/talk.politics.misc/178702,83677d39-3ec5-4c3d-9525-48a36f16a418.png,83677d39-3ec5-4c3d-9525-48a36f16a418-full,talk_politics_misc
groups/talk.politics.misc/176980,7b2b202a-0ea7-4e4f-b45b-3bd18d6021d8.png,7b2b202a-0ea7-4e4f-b45b-3bd18d6021d8-full,talk_politics_misc
groups/talk.politics.misc/179072,748170f6-701f-45d2-b3d3-dbff906f3544.png,748170f6-701f-45d2-b3d3-dbff906f3544-full,talk_politics_misc
groups/talk.politics.misc/178551,3401dc17-e1d5-46e7-98b4-85f4375923e3.png,3401dc17-e1d5-46e7-98b4-85f4375923e3-full,talk_politics_misc
groups/talk.politics.misc/176862,956218b1-07ab-47d9-bc62-d25c18842e93.png,956218b1-07ab-47d9-bc62-d25c18842e93-full,talk_politics_misc
groups/talk.politics.misc/178679,9151368c-d81d-44d0-aae4-bbf3ebc2a24e.png,9151368c-d81d-44d0-aae4-bbf3ebc2a24e-full,talk_politics_misc
groups/talk.politics.misc/178497,da085531-f076-4cfa-a39d-0e62578cb950.png,da085531-f076-4cfa-a39d-0e62578cb950-full,talk_politics_misc
groups/talk.politics.misc/176924,7c338dc6-a6de-4dd5-9026-a3b684d58702.png,7c338dc6-a6de-4dd5-9026-a3b684d58702-full,talk_politics_misc
groups/talk.politics.misc/178827,8a6c12dd-1f45-4554-b354-ec68524f652d.png,8a6c12dd-1f45-4554-b354-ec68524f652d-full,talk_politics_misc
groups/talk.politics.misc/179071,12cdd516-b663-458b-a9fa-8b9ca349f184.png,12cdd516-b663-458b-a9fa-8b9ca349f184-full,talk_politics_misc
groups/talk.politics.misc/178848,ccccb753-1a24-47f1-a7eb-e82f47903e2f.png,ccccb753-1a24-47f1-a7eb-e82f47903e2f-full,talk_politics_misc
groups/talk.politics.misc/178427,e1dc3f52-7423-4d79-93be-38cd965d5c9e.png,e1dc3f52-7423-4d79-93be-38cd965d5c9e-full,talk_politics_misc
groups/talk.politics.misc/178665,a67a1b72-0c5c-4d98-bd12-a7cd35a15757.png,a67a1b72-0c5c-4d98-bd12-a7cd35a15757-full,talk_politics_misc
groups/talk.politics.misc/178626,ebe20b6b-6290-4d38-a63e-73f552b68a02.png,ebe20b6b-6290-4d38-a63e-73f552b68a02-full,talk_politics_misc
groups/talk.politics.misc/176981,e4c920a1-3705-4993-8cd1-fe01743999b5.png,e4c920a1-3705-4993-8cd1-fe01743999b5-full,talk_politics_misc
groups/talk.politics.misc/178372,b83b87e0-cd51-4105-ad07-5f4a44caf82d.png,b83b87e0-cd51-4105-ad07-5f4a44caf82d-full,talk_politics_misc
groups/talk.politics.misc/176962,2e35ab61-ccc2-4cec-a0f2-13b661aaef0e.png,2e35ab61-ccc2-4cec-a0f2-13b661aaef0e-full,talk_politics_misc
groups/talk.politics.misc/178996,b4e06626-cd4f-4b2e-bdaa-ec818be52bc3.png,b4e06626-cd4f-4b2e-bdaa-ec818be52bc3-full,talk_politics_misc
groups/talk.politics.misc/178498,c7a07e07-5aee-4ab0-a5b0-5e0857cd05c4.png,c7a07e07-5aee-4ab0-a5b0-5e0857cd05c4-full,talk_politics_misc
groups/talk.politics.misc/178875,3537b58d-c46c-4a49-b976-56eae111c8fb.png,3537b58d-c46c-4a49-b976-56eae111c8fb-full,talk_politics_misc
groups/talk.politics.misc/178386,c65e3f79-4bec-48a9-b79e-ee6554eda562.png,c65e3f79-4bec-48a9-b79e-ee6554eda562-full,talk_politics_misc
groups/talk.politics.misc/178832,4bbed025-f5b2-4e93-852d-3c3b98e3f5b3.png,4bbed025-f5b2-4e93-852d-3c3b98e3f5b3-full,talk_politics_misc
groups/talk.politics.misc/178524,73882786-3a66-4118-a79b-e2ae7bc76ba0.png,73882786-3a66-4118-a79b-e2ae7bc76ba0-full,talk_politics_misc
groups/talk.politics.misc/178644,0045e899-6378-4f53-835e-e2edfcdaf5f3.png,0045e899-6378-4f53-835e-e2edfcdaf5f3-full,talk_politics_misc
groups/talk.politics.misc/178424,9a0be5a9-db87-42c7-9694-566a889b017a.png,9a0be5a9-db87-42c7-9694-566a889b017a-full,talk_politics_misc
groups/talk.politics.misc/124146,dd867ce4-8709-4aab-9224-59be182aad42.png,dd867ce4-8709-4aab-9224-59be182aad42-full,talk_politics_misc
groups/talk.politics.misc/176894,2e224515-061b-4fcb-bfca-de4ef4faa300.png,2e224515-061b-4fcb-bfca-de4ef4faa300-full,talk_politics_misc
groups/talk.politics.misc/178942,fc29bc8d-cd88-4cc3-afd0-d495dad12875.png,fc29bc8d-cd88-4cc3-afd0-d495dad12875-full,talk_politics_misc
groups/talk.politics.misc/178794,d6a110ed-1a15-4578-b8dc-9f10fc856427.png,d6a110ed-1a15-4578-b8dc-9f10fc856427-full,talk_politics_misc
groups/talk.politics.misc/178742,f2199cbd-406b-4fb2-968d-d9d8d659f40c.png,f2199cbd-406b-4fb2-968d-d9d8d659f40c-full,talk_politics_misc
groups/talk.politics.misc/178552,24016dd7-ce6c-41ef-b13d-c682ea04acac.png,24016dd7-ce6c-41ef-b13d-c682ea04acac-full,talk_politics_misc
groups/talk.politics.misc/178863,c14af751-fa90-4004-a1f7-35c729d371e7.png,c14af751-fa90-4004-a1f7-35c729d371e7-full,talk_politics_misc
groups/talk.politics.misc/178409,57577a5c-b24d-435c-8bf6-8275863528a9.png,57577a5c-b24d-435c-8bf6-8275863528a9-full,talk_politics_misc
groups/talk.politics.misc/176997,41c65b90-e823-4fe3-83ec-381961f1ee61.png,41c65b90-e823-4fe3-83ec-381961f1ee61-full,talk_politics_misc
groups/talk.politics.misc/178691,d75e154c-ca53-4863-99f3-5ff0c7e89a2e.png,d75e154c-ca53-4863-99f3-5ff0c7e89a2e-full,talk_politics_misc
groups/talk.politics.misc/178751,75f26a2b-2415-4957-a991-beb740df06ef.png,75f26a2b-2415-4957-a991-beb740df06ef-full,talk_politics_misc
groups/talk.politics.misc/178322,bc7291e4-2c5b-4867-9f1e-8bfa4d23d4b9.png,bc7291e4-2c5b-4867-9f1e-8bfa4d23d4b9-full,talk_politics_misc
groups/talk.politics.misc/178298,2216b66c-157e-4ac1-bc37-cdc34b6b905b.png,2216b66c-157e-4ac1-bc37-cdc34b6b905b-full,talk_politics_misc
groups/talk.politics.misc/178981,81e64841-e311-43c7-b49f-1ee94b6b5d2e.png,81e64841-e311-43c7-b49f-1ee94b6b5d2e-full,talk_politics_misc
groups/talk.politics.misc/178591,c5ba29ec-918c-4a9f-b0b1-1e7f3e3b432d.png,c5ba29ec-918c-4a9f-b0b1-1e7f3e3b432d-full,talk_politics_misc
groups/talk.politics.misc/178491,cc831e8a-1dfd-4bfd-ab0a-aa6ccd7589e0.png,cc831e8a-1dfd-4bfd-ab0a-aa6ccd7589e0-full,talk_politics_misc
groups/talk.politics.misc/179077,adf46ffb-c677-40ab-a274-3a885145618a.png,adf46ffb-c677-40ab-a274-3a885145618a-full,talk_politics_misc
groups/talk.politics.misc/178780,9b79eb1a-6aed-4c80-8019-439d033828b0.png,9b79eb1a-6aed-4c80-8019-439d033828b0-full,talk_politics_misc
groups/talk.politics.misc/178546,d18478f7-1d98-4e92-a45a-192721dad5d2.png,d18478f7-1d98-4e92-a45a-192721dad5d2-full,talk_politics_misc
groups/talk.politics.misc/179032,d339638b-d3c6-47f0-91ea-fe0e27473a13.png,d339638b-d3c6-47f0-91ea-fe0e27473a13-full,talk_politics_misc
groups/talk.politics.misc/178993,05b64895-3b14-46a4-9a3a-c2a6eaed41f5.png,05b64895-3b14-46a4-9a3a-c2a6eaed41f5-full,talk_politics_misc
groups/talk.politics.misc/178368,fc9a03aa-562c-4f15-8a64-8aa7475cea70.png,fc9a03aa-562c-4f15-8a64-8aa7475cea70-full,talk_politics_misc
groups/talk.politics.misc/178467,1b542dfd-fa21-418d-9e25-4001137d2168.png,1b542dfd-fa21-418d-9e25-4001137d2168-full,talk_politics_misc
groups/talk.politics.misc/176852,52cf29c1-1d2b-4266-98cc-9652605b4011.png,52cf29c1-1d2b-4266-98cc-9652605b4011-full,talk_politics_misc
groups/talk.politics.misc/178867,3c63822a-32a3-4f69-8288-66b2cf39b32b.png,3c63822a-32a3-4f69-8288-66b2cf39b32b-full,talk_politics_misc
groups/talk.politics.misc/178773,e8bf6b69-7d10-4cbc-b2fc-fd7cc11d93b1.png,e8bf6b69-7d10-4cbc-b2fc-fd7cc11d93b1-full,talk_politics_misc
groups/talk.politics.misc/176968,d8fd6d7b-fb5c-4985-8d74-84a30b61d7ac.png,d8fd6d7b-fb5c-4985-8d74-84a30b61d7ac-full,talk_politics_misc
groups/talk.politics.misc/179041,3f688288-26ac-415c-8c2f-89d31173e429.png,3f688288-26ac-415c-8c2f-89d31173e429-full,talk_politics_misc
groups/talk.politics.misc/178537,4d67fdb0-fc38-4d27-934d-79e1b9993ac8.png,4d67fdb0-fc38-4d27-934d-79e1b9993ac8-full,talk_politics_misc
groups/talk.politics.misc/176856,04b4dda9-eb6a-4574-a716-447fce04e783.png,04b4dda9-eb6a-4574-a716-447fce04e783-full,talk_politics_misc
groups/talk.politics.misc/177019,7a287b8c-dca2-43b5-83ab-93b1615e4343.png,7a287b8c-dca2-43b5-83ab-93b1615e4343-full,talk_politics_misc
groups/talk.politics.misc/179093,ecbd107b-ede9-4516-986a-5e5361664083.png,ecbd107b-ede9-4516-986a-5e5361664083-full,talk_politics_misc
groups/talk.politics.misc/178793,8d0fb2ec-d167-4e0e-b469-8c5bdf6536eb.png,8d0fb2ec-d167-4e0e-b469-8c5bdf6536eb-full,talk_politics_misc
groups/talk.politics.misc/176853,58771387-6bb3-48d4-9333-36bdb3dcc2a1.png,58771387-6bb3-48d4-9333-36bdb3dcc2a1-full,talk_politics_misc
groups/talk.politics.misc/179057,316b9db3-ea6c-4e27-9caf-1f204ea17288.png,316b9db3-ea6c-4e27-9caf-1f204ea17288-full,talk_politics_misc
groups/talk.politics.misc/178778,ab36599b-2a4f-4139-b264-a1be9905bebc.png,ab36599b-2a4f-4139-b264-a1be9905bebc-full,talk_politics_misc
groups/talk.politics.misc/179044,005c9590-db43-4b20-88de-f5c8aba3b84f.png,005c9590-db43-4b20-88de-f5c8aba3b84f-full,talk_politics_misc
groups/talk.politics.misc/178323,c72b4da5-957d-4ac9-a0eb-f04d0c0685a6.png,c72b4da5-957d-4ac9-a0eb-f04d0c0685a6-full,talk_politics_misc
groups/talk.politics.misc/179028,310261da-149a-4914-8361-c37678641b84.png,310261da-149a-4914-8361-c37678641b84-full,talk_politics_misc
groups/talk.politics.misc/178950,287dfb9e-4a58-4b99-a36a-055e60d60763.png,287dfb9e-4a58-4b99-a36a-055e60d60763-full,talk_politics_misc
groups/talk.politics.misc/179005,d75c6585-472f-47f0-936b-53df5253e502.png,d75c6585-472f-47f0-936b-53df5253e502-full,talk_politics_misc
groups/talk.politics.misc/179112,222e5cfa-c24d-4d5c-b68c-b3ef368b1dd1.png,222e5cfa-c24d-4d5c-b68c-b3ef368b1dd1-full,talk_politics_misc
groups/talk.politics.misc/179015,81292a64-582d-48af-8247-2792dae357bd.png,81292a64-582d-48af-8247-2792dae357bd-full,talk_politics_misc
groups/talk.politics.misc/178970,45abb5dc-daa6-4c5b-bc7d-d13394ce256c.png,45abb5dc-daa6-4c5b-bc7d-d13394ce256c-full,talk_politics_misc
groups/talk.politics.misc/179087,8a71e442-bde6-415e-8685-35bc5a7a7013.png,8a71e442-bde6-415e-8685-35bc5a7a7013-full,talk_politics_misc
groups/talk.politics.misc/178348,8d5bb668-35ae-4070-a495-5561f9176551.png,8d5bb668-35ae-4070-a495-5561f9176551-full,talk_politics_misc
groups/talk.politics.misc/178866,7b4ad093-befd-4494-93c3-3beb37cb201d.png,7b4ad093-befd-4494-93c3-3beb37cb201d-full,talk_politics_misc
groups/talk.politics.misc/178357,9c04b081-be95-4d7c-8858-51b62c9c683d.png,9c04b081-be95-4d7c-8858-51b62c9c683d-full,talk_politics_misc
groups/talk.politics.misc/178606,21daaaba-1a7f-4844-a12e-ffcbac297045.png,21daaaba-1a7f-4844-a12e-ffcbac297045-full,talk_politics_misc
groups/talk.politics.misc/178443,573f7d9b-9978-462c-ba5a-646672f89bcf.png,573f7d9b-9978-462c-ba5a-646672f89bcf-full,talk_politics_misc
groups/talk.politics.misc/178351,afe6cb17-1ea8-405c-9af1-94381615f70c.png,afe6cb17-1ea8-405c-9af1-94381615f70c-full,talk_politics_misc
groups/talk.politics.misc/178460,e2de5e01-c2a3-498f-8644-2c695a7adf73.png,e2de5e01-c2a3-498f-8644-2c695a7adf73-full,talk_politics_misc
groups/talk.politics.misc/176984,c66fbb81-0a80-43b4-b2f8-80384b2ba610.png,c66fbb81-0a80-43b4-b2f8-80384b2ba610-full,talk_politics_misc
groups/talk.politics.misc/178660,b3dc4055-03e2-4b4d-919c-7a709e89bf42.png,b3dc4055-03e2-4b4d-919c-7a709e89bf42-full,talk_politics_misc
groups/talk.politics.misc/177011,76de8b38-7224-4f82-9535-5542367493ed.png,76de8b38-7224-4f82-9535-5542367493ed-full,talk_politics_misc
groups/talk.politics.misc/179022,7b82d975-c23e-41e1-8f6a-e7648e53be0d.png,7b82d975-c23e-41e1-8f6a-e7648e53be0d-full,talk_politics_misc
groups/talk.politics.misc/178320,74a1a5c6-2fc2-4c4d-b5ab-c00167793e24.png,74a1a5c6-2fc2-4c4d-b5ab-c00167793e24-full,talk_politics_misc
groups/talk.politics.misc/178331,5436f315-929e-454c-a1b3-612e9cd5d19c.png,5436f315-929e-454c-a1b3-612e9cd5d19c-full,talk_politics_misc
groups/talk.politics.misc/176875,d8aee800-964d-4d83-9fc3-ea9fff0afda1.png,d8aee800-964d-4d83-9fc3-ea9fff0afda1-full,talk_politics_misc
groups/talk.politics.misc/178476,7bf604d3-a7fb-46ac-a3a9-3f941ebf985b.png,7bf604d3-a7fb-46ac-a3a9-3f941ebf985b-full,talk_politics_misc
groups/talk.politics.misc/178602,7b71782a-464f-461e-bb08-7044067f85b5.png,7b71782a-464f-461e-bb08-7044067f85b5-full,talk_politics_misc
groups/talk.politics.misc/178663,a0a14e07-8ca2-4516-8ec8-f2d27ef5adb7.png,a0a14e07-8ca2-4516-8ec8-f2d27ef5adb7-full,talk_politics_misc
groups/talk.politics.misc/178574,c9f9da10-03a9-4762-8764-1c23e6fe9c40.png,c9f9da10-03a9-4762-8764-1c23e6fe9c40-full,talk_politics_misc
groups/talk.politics.misc/178592,09021674-8cfc-4930-9a66-0fde934472e9.png,09021674-8cfc-4930-9a66-0fde934472e9-full,talk_politics_misc
groups/talk.politics.misc/178534,b54d60ce-e35a-4154-8673-d81487d267ed.png,b54d60ce-e35a-4154-8673-d81487d267ed-full,talk_politics_misc
groups/talk.politics.misc/176996,b769787c-95f9-4d40-889d-d7cf53bb7c77.png,b769787c-95f9-4d40-889d-d7cf53bb7c77-full,talk_politics_misc
groups/talk.politics.misc/178313,649913b9-059c-44c2-95fa-e5c4a9e81a62.png,649913b9-059c-44c2-95fa-e5c4a9e81a62-full,talk_politics_misc
groups/talk.politics.misc/178822,15747997-bb98-4bc5-bb1a-fb26a9cea423.png,15747997-bb98-4bc5-bb1a-fb26a9cea423-full,talk_politics_misc
groups/talk.politics.misc/179038,701febe2-9fb6-4e1e-b1e2-df50cf5edaa4.png,701febe2-9fb6-4e1e-b1e2-df50cf5edaa4-full,talk_politics_misc
groups/talk.politics.misc/178721,d745b92e-7df9-478d-804a-301a5b3853f3.png,d745b92e-7df9-478d-804a-301a5b3853f3-full,talk_politics_misc
groups/talk.politics.misc/178527,d86dcd88-b1c5-44b0-8fee-65d9d6a5616e.png,d86dcd88-b1c5-44b0-8fee-65d9d6a5616e-full,talk_politics_misc
groups/talk.politics.misc/178939,f98eb959-b420-4006-9c8b-b4b97eff6ea5.png,f98eb959-b420-4006-9c8b-b4b97eff6ea5-full,talk_politics_misc
groups/talk.politics.misc/178706,f6ed52d6-09d7-42df-997c-104550e3b442.png,f6ed52d6-09d7-42df-997c-104550e3b442-full,talk_politics_misc
groups/talk.politics.misc/179100,3364ffb7-b5ba-4fbe-8dc6-225a5687a74c.png,3364ffb7-b5ba-4fbe-8dc6-225a5687a74c-full,talk_politics_misc
groups/talk.politics.misc/178627,fa512161-bf58-4306-91f9-6c7b6b044ddb.png,fa512161-bf58-4306-91f9-6c7b6b044ddb-full,talk_politics_misc
groups/talk.politics.misc/176995,a4abe3a3-7b83-4fae-8ad6-6c1b19383c12.png,a4abe3a3-7b83-4fae-8ad6-6c1b19383c12-full,talk_politics_misc
groups/talk.politics.misc/178324,0f490e9d-ee8b-47f7-ad69-8824b54ffec8.png,0f490e9d-ee8b-47f7-ad69-8824b54ffec8-full,talk_politics_misc
groups/talk.politics.misc/178787,32361573-d29b-489b-b8fa-1d165a8b3b39.png,32361573-d29b-489b-b8fa-1d165a8b3b39-full,talk_politics_misc
groups/talk.politics.misc/178837,34e9573a-f146-49ad-812d-3451960a2631.png,34e9573a-f146-49ad-812d-3451960a2631-full,talk_politics_misc
groups/talk.politics.misc/178960,1b783899-4086-47dd-b2b7-22adb159003a.png,1b783899-4086-47dd-b2b7-22adb159003a-full,talk_politics_misc
groups/talk.politics.misc/176914,b3dcfd87-0b75-4f43-8779-2530824ed499.png,b3dcfd87-0b75-4f43-8779-2530824ed499-full,talk_politics_misc
groups/talk.politics.misc/178294,6e10b372-45a8-49a4-922b-fc72f2221a36.png,6e10b372-45a8-49a4-922b-fc72f2221a36-full,talk_politics_misc
groups/talk.politics.misc/178596,3f02ef0c-d428-4409-a427-68f915c104f8.png,3f02ef0c-d428-4409-a427-68f915c104f8-full,talk_politics_misc
groups/talk.politics.misc/179085,77cee10e-b12a-4ebf-845b-b5c304347d0a.png,77cee10e-b12a-4ebf-845b-b5c304347d0a-full,talk_politics_misc
groups/talk.politics.misc/178842,3d214da4-04f4-48b0-b4f4-466d23514201.png,3d214da4-04f4-48b0-b4f4-466d23514201-full,talk_politics_misc
groups/talk.politics.misc/176908,c1f60533-21e3-4b84-8a61-00caf33716e4.png,c1f60533-21e3-4b84-8a61-00caf33716e4-full,talk_politics_misc
groups/talk.politics.misc/178349,65d45927-4155-4f5f-b606-aaf08c3a7da6.png,65d45927-4155-4f5f-b606-aaf08c3a7da6-full,talk_politics_misc
groups/talk.politics.misc/179111,78e60362-39e7-4dfc-afeb-dc90ac831212.png,78e60362-39e7-4dfc-afeb-dc90ac831212-full,talk_politics_misc
groups/talk.politics.misc/178674,a1908c69-8ec1-4cdd-b779-2ee4c6c50222.png,a1908c69-8ec1-4cdd-b779-2ee4c6c50222-full,talk_politics_misc
groups/talk.politics.misc/178622,5774d25c-2af7-4e7e-ae55-5da14e9a03cc.png,5774d25c-2af7-4e7e-ae55-5da14e9a03cc-full,talk_politics_misc
groups/talk.politics.misc/179020,90530a4a-f880-47c1-b317-d831469289f3.png,90530a4a-f880-47c1-b317-d831469289f3-full,talk_politics_misc
groups/talk.politics.misc/178570,63b9c312-6449-4559-9ed3-9606301eae5c.png,63b9c312-6449-4559-9ed3-9606301eae5c-full,talk_politics_misc
groups/talk.politics.misc/178629,fff534c6-4604-48a9-a573-8b6781067d02.png,fff534c6-4604-48a9-a573-8b6781067d02-full,talk_politics_misc
groups/talk.politics.misc/178655,08ec6e81-9587-4dfc-b04a-28896958b948.png,08ec6e81-9587-4dfc-b04a-28896958b948-full,talk_politics_misc
groups/talk.politics.misc/178396,44c65c48-77c0-499c-83da-c820819d2592.png,44c65c48-77c0-499c-83da-c820819d2592-full,talk_politics_misc
groups/talk.politics.misc/178698,8ad12b90-a35d-484a-a0c3-9b277fd61376.png,8ad12b90-a35d-484a-a0c3-9b277fd61376-full,talk_politics_misc
