index,short_doc,full_doc,category_gold,hidden_label,category_gold_reason,_golden
groups/comp.graphics/38281,8c523897-3661-40dc-b41e-d86ac522d591.png,8c523897-3661-40dc-b41e-d86ac522d591-full,,comp_graphics,,
groups/rec.sport.hockey/54049,3c0906f1-181e-4233-aa4f-e837b0119854.png,3c0906f1-181e-4233-aa4f-e837b0119854-full,,rec_sport_hockey,,
groups/alt.atheism/53526,29a3bda1-4549-472f-a7b5-2139efd5bf7f.png,29a3bda1-4549-472f-a7b5-2139efd5bf7f-full,,alt_atheism,,
groups/comp.sys.mac.hardware/52283,02a4af4f-f663-47ba-a7ed-291c1f1104cb.png,02a4af4f-f663-47ba-a7ed-291c1f1104cb-full,,comp_sys_mac_hardware,,
groups/talk.religion.misc/83443,373de782-8c50-42b7-8bf3-f1d0b3723992.png,373de782-8c50-42b7-8bf3-f1d0b3723992-full,,talk_religion_misc,,
groups/comp.os.ms-windows.misc/10698,73e48cfe-26c4-488b-ae41-a8c7e260f65a.png,73e48cfe-26c4-488b-ae41-a8c7e260f65a-full,,comp_os_ms-windows_misc,,
groups/talk.politics.mideast/76350,21f88122-a08a-46e7-9b94-ac8c2839cc29.png,21f88122-a08a-46e7-9b94-ac8c2839cc29-full,,talk_politics_mideast,,
groups/sci.electronics/52777,3bcd4c89-f1e5-4627-88e0-5ad4e0e6e077.png,3bcd4c89-f1e5-4627-88e0-5ad4e0e6e077-full,,sci_electronics,,
groups/comp.windows.x/67196,b3f67697-a1db-424b-aa2a-d659c23bb298.png,b3f67697-a1db-424b-aa2a-d659c23bb298-full,,comp_windows_x,,
groups/rec.autos/103092,64233eb5-b144-4a8b-a92c-2ef0181e30ed.png,64233eb5-b144-4a8b-a92c-2ef0181e30ed-full,,rec_autos,,
groups/misc.forsale/75871,b30f5553-24ab-478e-bdb8-108d2524527c.png,b30f5553-24ab-478e-bdb8-108d2524527c-full,,misc_forsale,,
groups/comp.sys.mac.hardware/52327,021769bc-9cfc-4d42-9f54-50b361bed2bb.png,021769bc-9cfc-4d42-9f54-50b361bed2bb-full,,comp_sys_mac_hardware,,
groups/sci.med/59043,3fb26378-d421-44ba-9c26-65ad5b366e2e.png,3fb26378-d421-44ba-9c26-65ad5b366e2e-full,,sci_med,,
groups/alt.atheism/53222,f1d745a1-37fe-4283-bf23-5740131101ac.png,f1d745a1-37fe-4283-bf23-5740131101ac-full,,alt_atheism,,
groups/misc.forsale/74821,c860bc78-f601-48e2-8d90-6ef999a97a88.png,c860bc78-f601-48e2-8d90-6ef999a97a88-full,,misc_forsale,,
groups/rec.sport.baseball/102710,9dd9454b-5697-4110-b6ed-ef2104b7f31d.png,9dd9454b-5697-4110-b6ed-ef2104b7f31d-full,,rec_sport_baseball,,
groups/talk.politics.mideast/75959,76ef29cf-5fc8-481c-8f19-dc32e787a311.png,76ef29cf-5fc8-481c-8f19-dc32e787a311-full,,talk_politics_mideast,,
groups/talk.politics.guns/54865,805807b9-b718-4883-ac90-016a515f40b5.png,805807b9-b718-4883-ac90-016a515f40b5-full,,talk_politics_guns,,
groups/talk.politics.mideast/76546,fe7d530f-f10e-4629-9a92-beaa8ddbf7bc.png,fe7d530f-f10e-4629-9a92-beaa8ddbf7bc-full,,talk_politics_mideast,,
groups/comp.sys.ibm.pc.hardware/60283,017b600c-efdd-4ebd-bdab-7a39154577eb.png,017b600c-efdd-4ebd-bdab-7a39154577eb-full,,comp_sys_ibm_pc_hardware,,
groups/talk.politics.guns/54677,d0ced015-9c23-42ab-8394-a6ede4171620.png,d0ced015-9c23-42ab-8394-a6ede4171620-full,,talk_politics_guns,,
groups/talk.politics.misc/178636,376bcd93-cb8d-453f-945d-ff92a48785e1.png,376bcd93-cb8d-453f-945d-ff92a48785e1-full,,talk_politics_misc,,
groups/sci.electronics/54006,3aef6ca8-a66d-49a4-b4e4-7be35ccd5fdd.png,3aef6ca8-a66d-49a4-b4e4-7be35ccd5fdd-full,,sci_electronics,,
groups/comp.sys.mac.hardware/51617,d746d64b-65b5-4516-b814-2cec2c8494d4.png,d746d64b-65b5-4516-b814-2cec2c8494d4-full,,comp_sys_mac_hardware,,
groups/soc.religion.christian/20856,0150617a-2aff-4a86-86e3-18202d8025d9.png,0150617a-2aff-4a86-86e3-18202d8025d9-full,,soc_religion_christian,,
groups/rec.autos/103061,7385da08-cd90-4ab4-8e9e-fb99aa1b8523.png,7385da08-cd90-4ab4-8e9e-fb99aa1b8523-full,,rec_autos,,
groups/talk.politics.guns/54313,41661531-c2d5-4a61-8046-91a22eaf6f97.png,41661531-c2d5-4a61-8046-91a22eaf6f97-full,,talk_politics_guns,,
groups/talk.politics.misc/178806,33b82533-85cc-42ed-9c62-5d1bf5bb0b77.png,33b82533-85cc-42ed-9c62-5d1bf5bb0b77-full,,talk_politics_misc,,
groups/comp.sys.ibm.pc.hardware/58915,4ca14821-99b4-4f9e-8180-5a035ce9fda5.png,4ca14821-99b4-4f9e-8180-5a035ce9fda5-full,,comp_sys_ibm_pc_hardware,,
groups/comp.sys.mac.hardware/52108,66ef9ae5-b474-4a23-9897-275393b70845.png,66ef9ae5-b474-4a23-9897-275393b70845-full,,comp_sys_mac_hardware,,
groups/comp.sys.mac.hardware/52003,385e63f5-f6d3-4931-8a16-7b90895c5973.png,385e63f5-f6d3-4931-8a16-7b90895c5973-full,,comp_sys_mac_hardware,,
groups/sci.med/58916,c8967d2d-1e1f-48c2-9e8c-1996202eddad.png,c8967d2d-1e1f-48c2-9e8c-1996202eddad-full,,sci_med,,
groups/talk.politics.mideast/76231,cabc6fe5-c9db-48f7-ae1f-e09d79ac22dc.png,cabc6fe5-c9db-48f7-ae1f-e09d79ac22dc-full,,talk_politics_mideast,,
groups/comp.sys.ibm.pc.hardware/60254,d41c1fa2-0be5-4d44-8141-c1d12ee3ac93.png,d41c1fa2-0be5-4d44-8141-c1d12ee3ac93-full,,comp_sys_ibm_pc_hardware,,
groups/sci.crypt/15701,be870c54-5a43-4635-a0f3-a8c8efd46fe5.png,be870c54-5a43-4635-a0f3-a8c8efd46fe5-full,,sci_crypt,,
groups/rec.sport.hockey/53776,9359b5d9-2fe9-419e-ab5c-941392507d9e.png,9359b5d9-2fe9-419e-ab5c-941392507d9e-full,,rec_sport_hockey,,
groups/rec.autos/103438,abd3f715-d8ec-4a21-8d77-ec7a0c5d881e.png,abd3f715-d8ec-4a21-8d77-ec7a0c5d881e-full,,rec_autos,,
groups/rec.sport.hockey/53817,b533832e-6561-4c7d-91bb-a1523adae76c.png,b533832e-6561-4c7d-91bb-a1523adae76c-full,,rec_sport_hockey,,
groups/rec.sport.hockey/53901,999a4183-9063-436f-8622-5c976795b292.png,999a4183-9063-436f-8622-5c976795b292-full,,rec_sport_hockey,,
groups/rec.autos/102927,530c6558-402e-4cbd-bd9c-c95d68c61556.png,530c6558-402e-4cbd-bd9c-c95d68c61556-full,,rec_autos,,
groups/comp.graphics/38569,83fec5c5-c880-4013-8d9c-7896292a1e13.png,83fec5c5-c880-4013-8d9c-7896292a1e13-full,,comp_graphics,,
groups/talk.religion.misc/83531,ab42171e-03d7-42eb-b32c-4a82a71a4e0a.png,ab42171e-03d7-42eb-b32c-4a82a71a4e0a-full,,talk_religion_misc,,
groups/alt.atheism/53210,a158b911-e8d8-4db2-8aea-004352dccdb2.png,a158b911-e8d8-4db2-8aea-004352dccdb2-full,,alt_atheism,,
groups/sci.crypt/15469,528e5e85-799f-4f1e-af2a-3365fee66fdd.png,528e5e85-799f-4f1e-af2a-3365fee66fdd-full,,sci_crypt,,
groups/comp.os.ms-windows.misc/9609,69658df1-544d-480b-9c5e-205f09fb41d6.png,69658df1-544d-480b-9c5e-205f09fb41d6-full,,comp_os_ms-windows_misc,,
groups/talk.politics.guns/54384,aa556006-f53c-4c79-a8a1-4b93e3aa9785.png,aa556006-f53c-4c79-a8a1-4b93e3aa9785-full,,talk_politics_guns,,
groups/rec.sport.hockey/53611,9cfbd09b-5278-4b37-b939-51980fcf9133.png,9cfbd09b-5278-4b37-b939-51980fcf9133-full,,rec_sport_hockey,,
groups/talk.politics.mideast/76140,66ccefe2-698d-4214-9874-a7cfb09a3a18.png,66ccefe2-698d-4214-9874-a7cfb09a3a18-full,,talk_politics_mideast,,
groups/talk.religion.misc/83881,3ef60621-189f-446a-b352-9c3f76398620.png,3ef60621-189f-446a-b352-9c3f76398620-full,,talk_religion_misc,,
groups/comp.graphics/38987,b588ffae-e684-4d2f-bde1-886169101dce.png,b588ffae-e684-4d2f-bde1-886169101dce-full,,comp_graphics,,
groups/comp.sys.mac.hardware/51887,fa341991-f4b5-4aff-98ca-5bc8111ea754.png,fa341991-f4b5-4aff-98ca-5bc8111ea754-full,,comp_sys_mac_hardware,,
groups/comp.sys.mac.hardware/50488,4f1e1367-0986-43a6-b745-0b3590687829.png,4f1e1367-0986-43a6-b745-0b3590687829-full,,comp_sys_mac_hardware,,
groups/comp.os.ms-windows.misc/10855,c11196b2-04f2-4b19-a6a7-61795497bcce.png,c11196b2-04f2-4b19-a6a7-61795497bcce-full,,comp_os_ms-windows_misc,,
groups/alt.atheism/53095,5fd2e0c5-5ebe-4379-9192-3ff18c79f3c3.png,5fd2e0c5-5ebe-4379-9192-3ff18c79f3c3-full,,alt_atheism,,
groups/sci.electronics/52738,9455ce62-ffec-4c74-abbb-98376a4a8bea.png,9455ce62-ffec-4c74-abbb-98376a4a8bea-full,,sci_electronics,,
groups/talk.politics.misc/178338,77085034-f520-44bb-bd69-f3bd0955ef40.png,77085034-f520-44bb-bd69-f3bd0955ef40-full,,talk_politics_misc,,
groups/comp.os.ms-windows.misc/9919,cb4be937-37cd-4bcd-9cc9-fb0ec61b29aa.png,cb4be937-37cd-4bcd-9cc9-fb0ec61b29aa-full,,comp_os_ms-windows_misc,,
groups/alt.atheism/53391,c34277a4-cd6c-47c4-ae6c-fb72d1c439bb.png,c34277a4-cd6c-47c4-ae6c-fb72d1c439bb-full,,alt_atheism,,
groups/comp.graphics/38732,5112d067-c903-401c-821f-016a3d4df910.png,5112d067-c903-401c-821f-016a3d4df910-full,,comp_graphics,,
groups/talk.politics.misc/178631,20bd0bcf-99be-4e83-b516-98f5a5c4295d.png,20bd0bcf-99be-4e83-b516-98f5a5c4295d-full,,talk_politics_misc,,
groups/comp.sys.mac.hardware/52094,e0132413-519a-42c5-a5ce-0ddbde862bfa.png,e0132413-519a-42c5-a5ce-0ddbde862bfa-full,,comp_sys_mac_hardware,,
groups/alt.atheism/53139,f2190f27-966f-4d0b-88bd-0342a86e17f7.png,f2190f27-966f-4d0b-88bd-0342a86e17f7-full,,alt_atheism,,
groups/talk.religion.misc/84397,9e2fe70e-9997-4096-9a35-8140a8112614.png,9e2fe70e-9997-4096-9a35-8140a8112614-full,,talk_religion_misc,,
groups/comp.graphics/37915,60921af9-3bcf-40fe-8446-3b646631b9fd.png,60921af9-3bcf-40fe-8446-3b646631b9fd-full,,comp_graphics,,
groups/rec.sport.hockey/53897,c78f8f1d-58a0-4721-99bc-16af78fbbc0b.png,c78f8f1d-58a0-4721-99bc-16af78fbbc0b-full,,rec_sport_hockey,,
groups/talk.religion.misc/83449,1766cfd0-6f42-4199-9944-0bb7728df9ef.png,1766cfd0-6f42-4199-9944-0bb7728df9ef-full,,talk_religion_misc,,
groups/comp.os.ms-windows.misc/9777,35698b6f-b9b2-4273-b499-a79b91e25296.png,35698b6f-b9b2-4273-b499-a79b91e25296-full,,comp_os_ms-windows_misc,,
groups/rec.autos/103430,9612bc86-b270-4347-9433-179806f064ba.png,9612bc86-b270-4347-9433-179806f064ba-full,,rec_autos,,
groups/soc.religion.christian/20669,5b444e4e-c156-40ff-9670-b1ae9c1bfbd8.png,5b444e4e-c156-40ff-9670-b1ae9c1bfbd8-full,,soc_religion_christian,,
groups/comp.sys.ibm.pc.hardware/60869,5d2fc630-ef61-4909-9b6b-fa650a3853bb.png,5d2fc630-ef61-4909-9b6b-fa650a3853bb-full,,comp_sys_ibm_pc_hardware,,
groups/comp.windows.x/67336,f0547af9-d4c2-40a4-bcde-a4c3c2150a34.png,f0547af9-d4c2-40a4-bcde-a4c3c2150a34-full,,comp_windows_x,,
groups/talk.politics.mideast/76044,34e551fb-0160-4241-b145-e7f8f1906d03.png,34e551fb-0160-4241-b145-e7f8f1906d03-full,,talk_politics_mideast,,
groups/sci.electronics/52776,65fc80e2-be25-4a6d-aa49-2770f501f7ba.png,65fc80e2-be25-4a6d-aa49-2770f501f7ba-full,,sci_electronics,,
groups/sci.crypt/15238,450e474b-c231-490f-be6d-6d0f520086d0.png,450e474b-c231-490f-be6d-6d0f520086d0-full,,sci_crypt,,
groups/rec.motorcycles/104612,7f8a63e7-3f9c-4586-8aaf-9930c978554e.png,7f8a63e7-3f9c-4586-8aaf-9930c978554e-full,,rec_motorcycles,,
groups/rec.autos/103707,1f8e76e9-14c5-4972-8688-48047c7eebd5.png,1f8e76e9-14c5-4972-8688-48047c7eebd5-full,,rec_autos,,
groups/misc.forsale/76205,b55bcaeb-3857-4b0e-88e1-bc34407beecd.png,b55bcaeb-3857-4b0e-88e1-bc34407beecd-full,,misc_forsale,,
groups/sci.med/59076,964e0565-58b8-407a-a419-c9dee6195d9f.png,964e0565-58b8-407a-a419-c9dee6195d9f-full,,sci_med,,
groups/talk.politics.mideast/76100,79000cef-751c-4cce-96dc-cb4e5db2b0ba.png,79000cef-751c-4cce-96dc-cb4e5db2b0ba-full,,talk_politics_mideast,,
groups/talk.politics.mideast/75389,b1db86a6-ad76-4510-8cd8-2de8d1ae7c29.png,b1db86a6-ad76-4510-8cd8-2de8d1ae7c29-full,,talk_politics_mideast,,
groups/comp.windows.x/67188,b4796ca3-0909-4b8a-ad65-d2e0aa0cd3c9.png,b4796ca3-0909-4b8a-ad65-d2e0aa0cd3c9-full,,comp_windows_x,,
groups/alt.atheism/54187,cfb2f933-bf2e-4b63-964e-aaf8a554c729.png,cfb2f933-bf2e-4b63-964e-aaf8a554c729-full,,alt_atheism,,
groups/soc.religion.christian/20581,1863fcdd-44ef-406c-a446-99e0d01c8ddf.png,1863fcdd-44ef-406c-a446-99e0d01c8ddf-full,,soc_religion_christian,,
groups/alt.atheism/53350,d45fd94c-6095-411b-85ea-7ed8c61a3f4d.png,d45fd94c-6095-411b-85ea-7ed8c61a3f4d-full,,alt_atheism,,
groups/sci.space/61120,a28c7b12-9b07-48ed-b135-cadf6cff27be.png,a28c7b12-9b07-48ed-b135-cadf6cff27be-full,,sci_space,,
groups/sci.space/61055,285a213e-5696-45cc-b07a-c1d49475021c.png,285a213e-5696-45cc-b07a-c1d49475021c-full,,sci_space,,
groups/talk.politics.guns/54124,e803d82f-5734-43ef-894c-ec71a564efa7.png,e803d82f-5734-43ef-894c-ec71a564efa7-full,,talk_politics_guns,,
groups/comp.sys.ibm.pc.hardware/58996,f37a8795-e7de-4ec6-a490-a892d60234a8.png,f37a8795-e7de-4ec6-a490-a892d60234a8-full,,comp_sys_ibm_pc_hardware,,
groups/misc.forsale/76133,f38d40ca-65ce-4197-b7af-c70f2a9fdc32.png,f38d40ca-65ce-4197-b7af-c70f2a9fdc32-full,,misc_forsale,,
groups/comp.graphics/37960,b15545ba-a6c1-42f9-baa0-d2eb40a79e43.png,b15545ba-a6c1-42f9-baa0-d2eb40a79e43-full,,comp_graphics,,
groups/soc.religion.christian/21478,91bb06f7-14e7-4b73-864c-52597f8f8dc9.png,91bb06f7-14e7-4b73-864c-52597f8f8dc9-full,,soc_religion_christian,,
groups/rec.sport.baseball/104910,cfdcebce-44ea-4b1e-b157-1eadd69fbbc7.png,cfdcebce-44ea-4b1e-b157-1eadd69fbbc7-full,,rec_sport_baseball,,
groups/rec.sport.baseball/104429,8db46989-9f58-4be2-98c1-9da757216e04.png,8db46989-9f58-4be2-98c1-9da757216e04-full,,rec_sport_baseball,,
groups/rec.sport.baseball/102670,1b8293db-1b0d-49e7-aea9-526803b79837.png,1b8293db-1b0d-49e7-aea9-526803b79837-full,,rec_sport_baseball,,
groups/alt.atheism/51309,b1a2d27e-957c-4cdf-8e00-f88d31199b5a.png,b1a2d27e-957c-4cdf-8e00-f88d31199b5a-full,,alt_atheism,,
groups/sci.electronics/52726,cec83c40-064f-4a68-b17b-aed10ab45f18.png,cec83c40-064f-4a68-b17b-aed10ab45f18-full,,sci_electronics,,
groups/comp.sys.mac.hardware/52244,69a81d49-7ee6-4842-bca3-e0e576310dec.png,69a81d49-7ee6-4842-bca3-e0e576310dec-full,,comp_sys_mac_hardware,,
groups/sci.electronics/52717,1bc95262-59e1-4098-8441-7839d93a2340.png,1bc95262-59e1-4098-8441-7839d93a2340-full,,sci_electronics,,
groups/talk.politics.misc/178340,f72a4ee9-80cd-4601-9e71-795fca214288.png,f72a4ee9-80cd-4601-9e71-795fca214288-full,,talk_politics_misc,,
groups/alt.atheism/54199,3a350d77-a782-4e7e-a749-24736dfc746d.png,3a350d77-a782-4e7e-a749-24736dfc746d-full,,alt_atheism,,
groups/rec.sport.baseball/102674,45b9db7a-8b3d-4d4e-898d-e438612e6fc5.png,45b9db7a-8b3d-4d4e-898d-e438612e6fc5-full,,rec_sport_baseball,,
groups/talk.religion.misc/83926,8cc8ac8c-f11d-4008-a61a-57ef55faee98.png,8cc8ac8c-f11d-4008-a61a-57ef55faee98-full,,talk_religion_misc,,
groups/talk.politics.guns/54411,90299351-255f-4095-922e-958b2b7d1ea5.png,90299351-255f-4095-922e-958b2b7d1ea5-full,,talk_politics_guns,,
groups/comp.windows.x/67250,55f29be8-632f-4bc9-8d64-9cd653c19188.png,55f29be8-632f-4bc9-8d64-9cd653c19188-full,,comp_windows_x,,
groups/rec.autos/103507,5ecdab54-eadd-43a6-8011-89aeefd4fea1.png,5ecdab54-eadd-43a6-8011-89aeefd4fea1-full,,rec_autos,,
groups/misc.forsale/74768,70d53d92-cb2e-4c00-80b4-09fb9ded49d4.png,70d53d92-cb2e-4c00-80b4-09fb9ded49d4-full,,misc_forsale,,
groups/comp.windows.x/66884,ab77c01b-0447-4b2b-8055-b8b310125054.png,ab77c01b-0447-4b2b-8055-b8b310125054-full,,comp_windows_x,,
groups/sci.crypt/14985,828084e6-60f4-49c8-b9b3-31091df63cba.png,828084e6-60f4-49c8-b9b3-31091df63cba-full,,sci_crypt,,
groups/rec.sport.baseball/104774,c4e53164-e88d-47a4-a085-5b87eefc09b5.png,c4e53164-e88d-47a4-a085-5b87eefc09b5-full,,rec_sport_baseball,,
groups/talk.politics.guns/55076,73f24978-5da6-4858-96a6-4bdb2b154ca7.png,73f24978-5da6-4858-96a6-4bdb2b154ca7-full,,talk_politics_guns,,
groups/comp.sys.ibm.pc.hardware/61162,2ac82cd5-1f98-4533-807e-37b830aa72b4.png,2ac82cd5-1f98-4533-807e-37b830aa72b4-full,,comp_sys_ibm_pc_hardware,,
groups/soc.religion.christian/21486,4b52e37b-eb9b-4f34-9158-c2645dededb1.png,4b52e37b-eb9b-4f34-9158-c2645dededb1-full,,soc_religion_christian,,
groups/talk.religion.misc/82808,cd9ff444-e88e-4990-936c-d41056d4cb07.png,cd9ff444-e88e-4990-936c-d41056d4cb07-full,,talk_religion_misc,,
groups/misc.forsale/75949,3e5ff299-4da2-4c2e-8f27-1403e4a129ce.png,3e5ff299-4da2-4c2e-8f27-1403e4a129ce-full,,misc_forsale,,
groups/misc.forsale/76127,c51a3377-4c7e-438b-a721-234d127d99b9.png,c51a3377-4c7e-438b-a721-234d127d99b9-full,,misc_forsale,,
groups/comp.windows.x/68307,47fa179a-88eb-455b-91df-674272118d6f.png,47fa179a-88eb-455b-91df-674272118d6f-full,,comp_windows_x,,
groups/comp.graphics/38463,a54dd9b6-8467-4e9e-be8a-8e5457546f59.png,a54dd9b6-8467-4e9e-be8a-8e5457546f59-full,,comp_graphics,,
groups/talk.politics.guns/54409,02eefb4e-dd9a-4b8a-8496-883dbbe436f0.png,02eefb4e-dd9a-4b8a-8496-883dbbe436f0-full,,talk_politics_guns,,
groups/comp.graphics/39012,0cd3cd02-28fa-4134-bc02-c42f8f988fa8.png,0cd3cd02-28fa-4134-bc02-c42f8f988fa8-full,,comp_graphics,,
groups/talk.politics.mideast/75999,790cf6ef-4a24-409d-bb14-2270e380a573.png,790cf6ef-4a24-409d-bb14-2270e380a573-full,,talk_politics_mideast,,
groups/alt.atheism/54128,7456d0db-5a9c-45d5-b7b1-52fd32ebc774.png,7456d0db-5a9c-45d5-b7b1-52fd32ebc774-full,,alt_atheism,,
groups/soc.religion.christian/21704,49d490db-232f-47d0-9aa9-0087e33cf822.png,49d490db-232f-47d0-9aa9-0087e33cf822-full,,soc_religion_christian,,
groups/soc.religion.christian/21338,f076f60d-7eb9-46ad-8687-aa510da4b7c3.png,f076f60d-7eb9-46ad-8687-aa510da4b7c3-full,,soc_religion_christian,,
groups/rec.autos/103440,ebd0bc24-13e8-4571-a46d-4fd5668d9feb.png,ebd0bc24-13e8-4571-a46d-4fd5668d9feb-full,,rec_autos,,
groups/talk.politics.mideast/76023,fd70fcea-a0c5-44fe-8eee-e2d3499817ce.png,fd70fcea-a0c5-44fe-8eee-e2d3499817ce-full,,talk_politics_mideast,,
groups/talk.politics.misc/178400,a71f2220-edb1-4097-a010-e48e6fc2df18.png,a71f2220-edb1-4097-a010-e48e6fc2df18-full,,talk_politics_misc,,
groups/comp.graphics/38649,a336f5ce-6e98-4684-8fe2-a1cce12384ff.png,a336f5ce-6e98-4684-8fe2-a1cce12384ff-full,,comp_graphics,,
groups/misc.forsale/76031,f2cf6a72-3949-43d6-92b5-54b327a6eeae.png,f2cf6a72-3949-43d6-92b5-54b327a6eeae-full,,misc_forsale,,
groups/comp.os.ms-windows.misc/9879,a8e966d2-08ff-42a4-a056-1341b70a2b8a.png,a8e966d2-08ff-42a4-a056-1341b70a2b8a-full,,comp_os_ms-windows_misc,,
groups/talk.politics.guns/54771,df7268b4-e74a-46b5-b423-49fce7a17f35.png,df7268b4-e74a-46b5-b423-49fce7a17f35-full,,talk_politics_guns,,
groups/comp.os.ms-windows.misc/9695,ca6229b5-d0c7-4400-8268-988662e05505.png,ca6229b5-d0c7-4400-8268-988662e05505-full,,comp_os_ms-windows_misc,,
groups/alt.atheism/53795,0cf019a2-92d1-4e9c-8086-9bc367e0a4f5.png,0cf019a2-92d1-4e9c-8086-9bc367e0a4f5-full,,alt_atheism,,
groups/sci.med/59261,d47fbe8b-1d57-435b-bb94-a7ec556eddda.png,d47fbe8b-1d57-435b-bb94-a7ec556eddda-full,,sci_med,,
groups/misc.forsale/76118,36ffdd1f-0dab-4e6e-a50f-1dcc7e6584df.png,36ffdd1f-0dab-4e6e-a50f-1dcc7e6584df-full,,misc_forsale,,
groups/comp.sys.mac.hardware/52255,b6bd4ab8-ee9e-421e-bba8-194dd9829fd4.png,b6bd4ab8-ee9e-421e-bba8-194dd9829fd4-full,,comp_sys_mac_hardware,,
groups/comp.sys.ibm.pc.hardware/58922,bf6217bd-1ac3-46fb-98bc-81dadac9ce6c.png,bf6217bd-1ac3-46fb-98bc-81dadac9ce6c-full,,comp_sys_ibm_pc_hardware,,
groups/sci.med/58868,dd60f6e5-6992-4349-8b57-e64ca9fee6de.png,dd60f6e5-6992-4349-8b57-e64ca9fee6de-full,,sci_med,,
groups/rec.sport.hockey/53750,66c2ed84-3ab2-4170-b03d-50f36b69f214.png,66c2ed84-3ab2-4170-b03d-50f36b69f214-full,,rec_sport_hockey,,
groups/alt.atheism/51207,2e9dd785-4162-4add-b88e-b708fd82cff3.png,2e9dd785-4162-4add-b88e-b708fd82cff3-full,,alt_atheism,,
groups/sci.crypt/16347,17085052-2a78-45cf-a9dc-150071c63b92.png,17085052-2a78-45cf-a9dc-150071c63b92-full,,sci_crypt,,
groups/soc.religion.christian/20684,ee04d89e-4d91-4b05-8753-59938e5c5dc4.png,ee04d89e-4d91-4b05-8753-59938e5c5dc4-full,,soc_religion_christian,,
groups/sci.med/59211,297654a7-ee42-41c5-894e-58d07043b6cd.png,297654a7-ee42-41c5-894e-58d07043b6cd-full,,sci_med,,
groups/misc.forsale/75855,1af7a4fc-c46c-4014-9558-00ab19e129bb.png,1af7a4fc-c46c-4014-9558-00ab19e129bb-full,,misc_forsale,,
groups/misc.forsale/76563,326d8258-2f9d-423e-977a-9a1193dc0edc.png,326d8258-2f9d-423e-977a-9a1193dc0edc-full,,misc_forsale,,
groups/rec.autos/103525,fc02474c-af2f-4901-8ff0-a56dde5ce809.png,fc02474c-af2f-4901-8ff0-a56dde5ce809-full,,rec_autos,,
groups/comp.sys.ibm.pc.hardware/58835,153b3c87-0e08-4239-b18f-d9ee07d0e718.png,153b3c87-0e08-4239-b18f-d9ee07d0e718-full,,comp_sys_ibm_pc_hardware,,
groups/misc.forsale/76301,7689f869-8a24-47d0-805d-01ea9f5a5874.png,7689f869-8a24-47d0-805d-01ea9f5a5874-full,,misc_forsale,,
groups/talk.religion.misc/82764,5bed21ff-1535-46f5-b4f4-7bd8e9675bb9.png,5bed21ff-1535-46f5-b4f4-7bd8e9675bb9-full,,talk_religion_misc,,
groups/comp.os.ms-windows.misc/9930,5320e23b-61b7-4bb6-8169-ee2c67efe0b1.png,5320e23b-61b7-4bb6-8169-ee2c67efe0b1-full,,comp_os_ms-windows_misc,,
groups/comp.sys.ibm.pc.hardware/60166,1a4d01ec-77bd-4f75-932b-dbb5d80e4ca6.png,1a4d01ec-77bd-4f75-932b-dbb5d80e4ca6-full,,comp_sys_ibm_pc_hardware,,
groups/sci.crypt/15195,b5820b69-7429-44ef-9627-2ed320c7f385.png,b5820b69-7429-44ef-9627-2ed320c7f385-full,,sci_crypt,,
groups/talk.politics.guns/55490,2ba9865e-01d0-4f20-ac2b-78a229300eed.png,2ba9865e-01d0-4f20-ac2b-78a229300eed-full,,talk_politics_guns,,
groups/rec.autos/103228,ece09e6b-86bf-491d-ae4f-1a0c23bb7106.png,ece09e6b-86bf-491d-ae4f-1a0c23bb7106-full,,rec_autos,,
groups/comp.graphics/38794,108f8f9f-c2ef-4cbe-b090-d2e88b8cd677.png,108f8f9f-c2ef-4cbe-b090-d2e88b8cd677-full,,comp_graphics,,
groups/comp.sys.ibm.pc.hardware/60293,ae6fcb32-6ae7-4a40-a78e-f5a972d28e1d.png,ae6fcb32-6ae7-4a40-a78e-f5a972d28e1d-full,,comp_sys_ibm_pc_hardware,,
groups/rec.autos/103215,af9bd66f-08ff-4687-8130-b3a030036251.png,af9bd66f-08ff-4687-8130-b3a030036251-full,,rec_autos,,
groups/rec.motorcycles/104779,01572bdd-79e3-4367-a804-7854ac37b81a.png,01572bdd-79e3-4367-a804-7854ac37b81a-full,,rec_motorcycles,,
groups/comp.os.ms-windows.misc/10179,51930e15-97b5-425e-b9be-60202c99958f.png,51930e15-97b5-425e-b9be-60202c99958f-full,,comp_os_ms-windows_misc,,
groups/sci.electronics/52817,e42a0cab-4b12-4a09-b201-8ebb22fd1580.png,e42a0cab-4b12-4a09-b201-8ebb22fd1580-full,,sci_electronics,,
groups/comp.graphics/39015,73a29f0c-a106-425e-b248-23df6133d1e4.png,73a29f0c-a106-425e-b248-23df6133d1e4-full,,comp_graphics,,
groups/soc.religion.christian/20594,594c67aa-3fcd-45ae-aa38-f1cc3821525c.png,594c67aa-3fcd-45ae-aa38-f1cc3821525c-full,,soc_religion_christian,,
groups/rec.sport.hockey/52640,76ea25e6-248b-4acc-b86d-4a4d89d829d6.png,76ea25e6-248b-4acc-b86d-4a4d89d829d6-full,,rec_sport_hockey,,
groups/soc.religion.christian/21392,5ddae39d-665c-4183-adc2-91dedb232671.png,5ddae39d-665c-4183-adc2-91dedb232671-full,,soc_religion_christian,,
